contest_type	Contest	contest_district_type	Selection	ReportingUnit	Count
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSCA 41-80	308
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSCA 81-95	675
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSCH 1-40	18
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSCH 41-80	183
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSCH 81-95	19
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSKD 1-40	20
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSKD 41-80	2331
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSKD 81-95	236
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSLL 1-40	1510
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSLL 41-80	1216
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSLL 81-95	11
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSLOB 1-40	150
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSLOB 41-80	448
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSLOB 81-95	65
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSNR 1-40	1290
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSNR 41-80	6594
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSNR 81-95	8
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSOP 1-40	1656
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSOP 41-80	516
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSOP 81-95	19
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSTA 1-40	130
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSTA 41-80	297
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSTA 81-95	123
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSWA 1-40	671
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSWA 41-80	5855
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;OSWA 81-95	667
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;PROVI 1-40	157
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;PROVI 41-80	328
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;PROVI 81-95	66
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 01-42	510
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 01-47	470
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 02-01	640
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 02-02	1077
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 02-03	653
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 02-04	581
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 02-05	261
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 02-06	623
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 03-00	901
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 04-07	655
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-04	613
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-05	700
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-06	975
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-07	630
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-08	386
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-09	1034
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 06-10	679
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 08-04	393
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 08-07	542
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 08-08	700
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 09-01	586
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 09-02	477
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 09-03	674
Candidate	North Carolina;US Congress House of Representatives District 2	congressional	George Holding	North Carolina;Wake County;Precinct 10-01	289
