contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Hinsdale County	total	10
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Huerfano County	total	77
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Jackson County	total	17
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;La Plata County	total	377
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Lake County	total	61
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Mesa County	total	1284
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Mineral County	total	13
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Moffat County	total	82
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Montezuma County	total	198
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Montrose County	total	299
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Ouray County	total	42
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Pitkin County	total	112
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Pueblo County	total	1447
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Rio Blanco County	total	45
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Rio Grande County	total	68
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Routt County	total	221
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;Saguache County	total	51
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;San Juan County	total	10
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Gaylon Kent	Colorado;San Miguel County	total	53
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Alamosa County	total	147
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Archuleta County	total	235
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Conejos County	total	89
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Costilla County	total	47
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Custer County	total	98
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Delta County	total	480
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Dolores County	total	52
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Eagle County	total	346
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Garfield County	total	573
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Gunnison County	total	248
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Hinsdale County	total	16
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Huerfano County	total	157
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Jackson County	total	22
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;La Plata County	total	976
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Lake County	total	97
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Mesa County	total	2471
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Mineral County	total	16
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Moffat County	total	125
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Montezuma County	total	355
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Montrose County	total	575
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Ouray County	total	76
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Pitkin County	total	139
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Pueblo County	total	2877
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Rio Blanco County	total	68
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Rio Grande County	total	138
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Routt County	total	252
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;Saguache County	total	70
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;San Juan County	total	11
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Mary M. Malarsie	Colorado;San Miguel County	total	75
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Alamosa County	total	2977
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Archuleta County	total	3850
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Conejos County	total	1888
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Costilla County	total	527
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Custer County	total	1944
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Delta County	total	9958
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Dolores County	total	878
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Eagle County	total	6408
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Garfield County	total	11836
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Gunnison County	total	2991
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Hinsdale County	total	321
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Huerfano County	total	1764
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Jackson County	total	599
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;La Plata County	total	11586
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Lake County	total	1057
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Mesa County	total	42483
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Mineral County	total	326
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Moffat County	total	4347
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Montezuma County	total	6943
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Montrose County	total	12767
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Ouray County	total	1278
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Pitkin County	total	2446
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Pueblo County	total	31787
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Rio Blanco County	total	2544
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Rio Grande County	total	2936
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Routt County	total	4603
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;Saguache County	total	1052
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;San Juan County	total	172
Candidate	Colorado;US Congress House of Representatives District 3	congressional	Scott R. Tipton	Colorado;San Miguel County	total	937
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Adams County	total	2
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Arapahoe County	total	1
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Boulder County	total	5
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Douglas County	total	9
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Kit Carson County	total	1
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Prowers County	total	1
Candidate	Colorado;US Congress House of Representatives District 4	congressional	John B. Vigil	Colorado;Weld County	total	7
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Adams County	total	881
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Arapahoe County	total	834
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Baca County	total	320
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Bent County	total	651
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Boulder County	total	30005
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Cheyenne County	total	130
Candidate	Colorado;US Congress House of Representatives District 4	congressional	Karen McCormick	Colorado;Crowley County	total	412
